V1,V2,V3,V4,V5,V6
1659.8839,1672.9456,1683.3948,1694.889,1706.3833,1723.1022
3336.376,3394.913,3431.1504,3489.6877,3553.7998,3595.6123
1139.2291,1146.4686,1153.1514,1160.9479,1168.7444,1178.2115
3922.3193,3990.9153,4039.912,4118.307,4196.7026,4278.3643
4598.5903,4905.1846,5252.657,5273.097,5211.7783,4905.1846
3842.2766,3911.3467,3972.2908,4065.7385,4098.242,4142.9346
4751.679,4874.417,4993.0635,5091.254,5209.9004,5299.908
14802.593,15084.716,15305.124,15507.899,15790.021,15931.083
5833.9604,6170.67,6440.037,6776.746,7073.051,7342.418
2882.5815,3005.5186,3137.912,3264.0015,3409.004,3516.1797
10306.714,10627.384,10974.055,11268.725,11632.729,11875.398
10221.424,10497.046,10786.803,11012.955,11295.645,11507.662
6320.7695,6660.426,7034.0474,7356.7207,7747.325,8019.05
6328.2754,6668.3496,7042.4307,7348.497,7739.5815,7994.6367
7097.149,7081.6064,7081.6064,7094.558,7081.6064,7047.9307
2500.081,2517.6008,2538.2493,2557.6465,2576.4177,2592.6863
18614.268,18792.154,19003.393,19159.043,19325.812,19425.873
8206.27,8253.221,8314.258,8389.38,8438.68,8480.936
17633.082,18777.156,19657.21,20889.29,21945.355,23089.426
17725.781,19119.969,20294.02,22055.1,23082.395,24549.96
9019.417,9682.901,10377.98,11231.031,11862.921,12558.0
2692.9448,2908.645,3088.395,3340.045,3546.7576,3753.4702
11553.457,12663.439,13595.826,14839.008,15904.592,16970.176
2081.3582,2199.7078,2308.1948,2431.4756,2554.7563,2648.45
10363.025,10630.46,10889.269,11139.449,11398.258,11639.8125
10046.827,10136.87,10244.921,10358.975,10479.032,10593.086
10191.437,10429.326,10667.215,10905.104,11130.473,11343.32
10332.564,10404.333,10525.787,10575.473,10669.324,10790.778
11244.917,11843.144,12651.558,13427.635,13945.0205,14042.03
10248.34,10681.104,11016.1455,11365.148,11951.473,12286.516
13464.418,13726.442,14089.246,14452.049,14814.853,15238.123
10381.41,10623.309,11080.2295,11564.027,11994.07,12370.357
10171.791,10530.304,10856.225,11279.922,11638.434,12078.428
10141.977,10246.674,10331.893,10453.634,10516.939,10521.81
10157.947,10183.931,10212.141,10250.002,10269.305,10281.925
10093.621,10301.806,10509.99,10734.189,10902.338,11014.4375
10047.527,10095.814,10113.374,10127.421,10108.984,10119.52
10304.671,10401.031,10569.148,10724.965,10802.872,10888.981
10011.4,10325.854,10631.322,10972.7295,11260.2295,11529.762
10127.047,10212.016,10345.538,10375.884,10400.161,10582.237
10118.216,10137.178,10257.845,10221.645,10242.33,10333.692
10101.77,10108.7,10177.192,10193.499,10200.838,10277.482
10203.608,10262.403,10348.637,10383.914,10462.309,10607.338
10111.833,10400.906,10639.705,10865.937,11092.167,11356.104
10028.306,10421.039,10802.863,11151.959,11544.692,11850.151
5146.917,5352.3687,5529.2856,5743.298,5766.1255,5643.4253
3874.7588,3970.5159,4257.787,4114.1514,4098.1924,4257.787
4506.73,4706.324,4925.8774,5115.4917,5345.025,5504.7
10899.801,11187.604,11475.406,11543.76,11669.674,11889.123
9639.709,10009.732,10336.224,10673.598,11043.621,11304.814
3728.1292,3736.2725,3733.3247,3737.157,3744.5264,3741.5786
1529.3933,1569.2681,1602.8468,1636.4255,1672.103,1693.0897
2701.834,2753.6616,2762.066,2815.2942,2874.1255,2907.7434
10450.816,10557.674,10747.644,10919.804,10913.867,10979.169
9860.199,9922.352,10176.136,10207.212,10305.618,10222.749
921.32733,1068.7651,1207.6311,1341.7823,1380.142,1339.6394
6532.678,6467.336,6606.3984,6733.7324,6820.856,6777.2944
7796.66,7887.441,7958.7686,8120.8765,8153.298,8263.531
1775.7312,1839.1296,1902.5278,1970.1528,1938.4536,1906.7544
8174.2354,8227.497,8248.934,8278.869,8302.29,8370.661
6761.731,6768.056,6776.4897,6771.5703,6768.759,6768.759
6474.327,6475.845,6481.917,6498.614,6499.3726,6478.122
7324.608,7376.303,7429.9136,7454.8037,7516.0728,7552.4507
6427.992,6446.783,6459.6406,6475.465,6505.135,6512.058
8679.653,8707.757,8766.418,8800.193,8802.902,8819.493
8114.861,8154.608,8169.2515,8202.723,8242.47,8263.39
8459.112,8422.291,8495.933,8459.112,8408.483,8454.51
1597.8019,1622.5676,1663.3113,1670.5013,1687.2782,1685.6804
9038.6875,9078.003,9123.684,9209.055,9242.004,9264.471
3605.6013,3625.5562,3656.395,3689.048,3714.4448,3761.6104
1790.4952,1808.2498,1823.9155,1834.3595,1848.9808,1865.691
2104.5764,2108.3462,2102.3147,2100.053,2099.299,2102.3147
2125.27,2150.8164,2169.74,2205.6943,2235.9717,2260.5723
3220.2195,3215.8374,3243.5903,3278.6462,3262.5789,3268.4216
1226.0566,1249.0247,1183.9487,1199.2607,1168.6367,1172.4648
2466.5,2497.3289,2463.7595,2469.2402,2475.406,2465.13
2009.7351,2015.6007,2025.8657,2027.3322,2023.9105,2011.2014
2629.417,2639.5703,2657.3386,2661.1462,2631.9553,2600.226
1254.4225,1252.2169,1251.8494,1282.3595,1295.2252,1273.5374
1814.9177,1815.0231,1818.0786,1826.4023,1829.5632,1831.4597
1917.0828,1913.7777,1902.2102,1902.2102,1877.4226,1864.2025
1600.666,1610.4573,1617.1332,1615.7981,1620.0261,1631.7089
2185.7783,2193.3467,2185.0903,2191.2827,2178.898,2204.3555
2146.2659,2170.4812,2161.6758,2168.2798,2139.6616,2172.6826
1660.7631,1669.9155,1660.7631,1643.7657,1641.1508,1603.2335
2453.1118,2455.8965,2474.195,2471.8083,2465.8413,2474.9905
1905.8391,1925.1736,1985.5936,2036.3466,2075.0154,2099.1833
3937.1208,3882.2231,3959.3767,3938.6045,3931.186,3845.1301
2215.462,2236.8157,2245.967,2263.2534,2282.5732,2303.9268
2311.108,2340.0552,2361.2832,2382.5112,2423.0374,2451.9846
2442.7412,2448.9941,2440.6567,2448.9941,2486.5132,2490.6821
8092.631,8092.631,8088.189,8090.41,8063.7563,8012.671
4207.266,4269.589,4294.518,4386.756,4431.6284,4523.8657
7007.432,7011.5557,7046.605,7023.926,7019.8027,7034.235
9471.124,9477.304,9503.567,9517.473,9570.001,9603.989
3607.3132,3598.958,3573.8923,3582.2476,3548.8267,3502.873
6829.5884,6848.835,6847.22,6871.246,6884.615,6902.699
8241.479,8261.682,8289.1,8329.596,8342.178,8367.386
7250.93,7253.8813,7255.062,7256.4395,7257.817,7262.539
4711.6694,4834.9233,5034.0264,5308.9775,5546.005,5564.967
10848.346,11320.471,11754.826,12302.492,12736.848,13208.974
8167.1006,8369.17,8689.115,9009.059,9312.164,9648.947
3490.2407,3675.2334,3869.9622,4093.9004,4269.1562,4463.8857
3322.1382,3434.0786,3554.2102,3652.4995,3767.1704,3859.9993
11791.625,11962.633,12193.122,12445.917,12609.49,12847.414
9932.356,10347.919,10745.414,11160.977,11594.607,12028.238
6006.5713,6152.416,6298.261,6409.7896,6547.0557,6658.584
4400.8467,4637.5728,4879.804,5089.004,5331.236,5562.457
4748.7227,4746.661,4800.2563,4837.3604,4855.9126,4882.7104
4364.5176,4538.3633,4702.5513,4847.423,5011.6104,5146.8237
4992.9287,5122.5986,5287.633,5405.5146,5554.831,5688.4307
12584.466,13148.473,13768.879,14276.484,14925.092,15404.497
8267.491,8487.4,8738.724,9005.756,9241.371,9414.156
2188.0078,2296.5288,2392.4312,2478.2385,2594.331,2680.1382
6633.878,6715.796,6827.5015,6935.484,7054.6367,7114.213
2854.248,2977.248,3091.248,3193.248,3319.2478,3415.2476
8395.643,8579.793,8784.403,9040.167,9203.855,9449.389
2002.3845,2061.3765,2114.4692,2173.4614,2212.7893,2267.8484
7678.132,7754.723,7896.1226,8008.0635,8102.3296,8302.6455
9306.17,9519.658,9810.779,10082.492,10276.573,10625.918
3272.9438,3272.9438,3291.1377,3259.9482,3278.142,3337.9219
12569.45,13004.435,13548.164,14064.708,14499.691,14880.303
3257.4712,3360.2915,3470.6355,3560.9167,3666.245,3751.5107
3218.997,3387.8413,3592.2317,3805.5085,3965.4663,4152.0835
3322.2588,3434.3882,3554.7222,3653.1772,3768.0415,3861.0269
5001.319,5163.0195,5367.84,5615.7803,5745.1406,5949.961
2999.0322,3051.8682,3116.445,3178.087,3225.0522,3272.0173
9032.888,9056.067,9118.985,9185.215,9215.019,9185.215
11689.341,12042.482,12317.147,12709.527,13101.906,13396.19
3031.2288,3141.798,3241.837,3368.2017,3457.7102,3589.3403
7092.1636,7186.7715,7291.5156,7386.1235,7467.216,7514.5195
9350.914,9574.472,9918.406,10141.964,10313.931,10657.865
14288.18,14755.561,15417.684,16196.65,16625.084,17170.361
13277.625,13635.931,13983.697,14320.927,14679.232,14932.153
3235.7397,3342.4385,3469.461,3586.3215,3687.9395,3794.6384
8496.377,8839.537,9217.015,9663.125,9989.128,10366.605
6391.868,6596.9478,6832.789,7099.392,7304.4717,7540.3125
3292.0884,3435.1812,3594.1729,3769.064,3920.106,4071.1482
2124.574,2113.496,2125.805,2141.8064,2170.1167,2146.73
18326.586,18649.74,18953.885,19220.012,19600.191,19904.336
3267.397,3344.031,3407.4524,3497.299,3560.7202,3613.5713
3540.8264,3553.4495,3596.128,3608.1501,3620.172,3651.4297
1115.4977,1126.1244,1132.0753,1137.8137,1138.8763,1145.89
4066.7148,4247.7456,4444.75,4604.483,4817.4604,4934.598
1498.0122,1535.3788,1589.7302,1650.8755,1678.0511,1725.6086
1915.0715,1924.8877,1928.6272,1934.2363,1943.5851,1953.8687
3865.4663,3919.0586,4023.6912,4074.7314,4135.9795,4202.332
8845.928,9078.368,9362.462,9698.209,9917.736,10266.396
2215.455,2248.1865,2293.1926,2342.29,2393.433,2397.5244
11464.91,11689.021,11935.545,12148.451,12394.975,12585.47
2017.4869,2041.1366,2067.1511,2089.6182,2115.6328,2135.7349
1347.6167,1345.1335,1346.9072,1345.843,1344.4241,1336.2654
2040.1647,2049.2598,2056.839,2064.7214,2071.0881,2074.726
4598.187,4624.1636,4652.138,4674.784,4704.091,4724.0728
2229.9954,2228.995,2228.87,2228.62,2227.3699,2224.8691
10038.674,10158.856,10285.048,10393.213,10531.423,10627.568
8303.121,8654.326,8871.739,9256.393,9356.737,9891.908
4051.071,4120.4185,4162.027,4224.439,4335.3945,4446.35
5401.135,5396.6504,5404.4985,5458.3164,5497.559,5576.0435
11342.409,11420.996,11430.82,11411.173,11666.581,11921.988
8969.898,9059.198,9020.927,9122.984,9231.42,9416.397
11716.718,11826.045,11994.24,12027.88,12280.173,12582.925
10087.378,10180.814,10187.488,10294.272,10381.034,10527.862
3320.389,3356.001,3384.9358,3420.5479,3456.16,3518.481
5732.991,5698.9136,5726.7954,5736.0894,5819.7344,5906.477
6934.916,6933.736,6901.8745,6816.911,6890.074,6984.4775
4283.074,4223.953,4299.966,4346.4185,4333.7495,4173.2783
4924.0186,4924.0186,4993.8154,4972.8765,4937.978,4826.3027
7811.0273,7811.0273,7781.505,7796.266,7877.4517,7855.31
6035.875,6098.3447,6184.841,6146.398,6223.2837,6362.639
11361.875,11447.964,11495.791,11438.398,11620.141,11887.972
3517.8826,3490.9436,3490.9436,3535.8418,3499.9233,3464.0046
4727.2437,4795.637,4739.313,4787.591,4807.7065,4872.077
3356.239,3356.239,3365.46,3378.3694,3391.2786,3321.1995
8971.256,9060.828,9016.042,9131.207,9233.575,9406.323
6893.976,6961.5986,6984.1396,7023.586,7119.385,7299.712
2999.0325,2999.0325,3002.5232,3012.996,3037.4324,3051.396
4833.981,4926.8604,4918.0146,4944.552,5002.049,5059.5454
4295.1963,4236.1377,4312.0703,4358.4736,4345.8184,4185.516
5780.158,5798.467,6411.8066,7118.9785,7217.3877,7654.507
2894.1628,2906.0098,2936.874,2927.2095,2939.0562,2966.1792
7462.146,7449.1475,7459.9795,7511.9756,7550.9727,7546.6396
4972.3076,4990.7896,4958.0913,5036.282,5064.7153,5144.3276
3080.2546,3072.5063,3109.526,3131.91,3170.6514,3165.4858
8309.324,8401.69,8586.423,8955.887,9094.437,9232.985
1510.4639,1525.7517,1525.7517,1516.0231,1564.666,1581.3435
8015.5815,8360.566,8612.672,8917.851,9183.224,9461.865
11429.967,11421.486,11577.844,11635.087,11540.212,11661.589
1449.654,1467.8293,1461.2202,1461.2202,1467.0032,1495.9185
8890.904,8945.714,9096.438,9260.865,9315.674,9576.018
6444.0264,6492.6143,6589.79,6562.797,6557.3984,6525.0063
10763.614,10879.468,10995.321,11174.367,11342.882,11574.589
1171.168,1185.7495,1181.4608,1183.1763,1199.4733,1226.9208
10149.399,10237.966,10237.966,10229.108,10485.951,10689.654
4456.2876,4485.9736,4515.6597,4525.555,4555.241,4575.032
4338.546,4360.921,4342.275,4301.254,4245.316,4267.6914
5287.647,5289.091,5309.303,5361.2773,5411.808,5443.5703
1178.3491,1189.987,1190.9569,1187.0775,1203.5647,1233.6294
4658.6094,4655.3784,4645.685,4690.9204,4687.689,4749.0796
6374.56,6375.8315,6394.9004,6389.8154,6377.103,6389.8154
10002.241,10111.913,10111.913,10086.6045,10246.895,10491.547
7500.7256,7500.7256,7553.395,7514.771,7535.8384,7602.5527
7285.398,7396.6406,7542.646,7598.2676,7723.415,7945.9004
7044.8286,7066.434,7208.414,7313.3555,7387.432,7517.0654
3746.0276,3726.1267,3720.349,3730.6204,3771.7058,3806.3716
3303.604,3318.9485,3312.8105,3318.9485,3371.1194,3469.3237
3850.708,4060.9229,4289.1562,4481.353,4697.574,4841.7217
6733.9297,7196.5747,7617.161,7953.63,8416.274,8710.686
2499.7827,2527.9636,2547.6372,2555.0813,2568.374,2542.32
4025.6965,4046.0574,4065.1843,4089.2473,4105.289,4110.225
18943.684,19577.012,20194.102,20778.715,21428.281,21915.459
14786.371,15450.8125,16023.605,16642.223,17237.93,17512.871
8476.622,8909.596,9234.326,9685.341,9829.665,10100.273
8945.461,9366.965,9788.47,10286.611,10688.955,11129.619
6008.6836,6174.0337,6322.8486,6463.3965,6570.8745,6678.352
16143.807,16727.293,17245.945,17894.262,18348.084,18996.402
4079.464,4200.763,4362.4956,4443.362,4605.0938,4669.7866
3223.5723,3426.3506,3595.332,3831.9067,4026.2356,4220.5645
12068.902,12599.908,13130.914,13586.0625,14117.068,14572.217
11591.778,12138.496,12711.248,13388.137,13908.82,14481.572
10277.921,10291.287,10332.601,10371.484,10403.077,10437.1
9568.296,9600.593,9613.511,9642.578,9686.179,9708.786
10084.991,10078.216,10099.896,10132.418,10137.839,10084.991
8618.336,8649.518,8640.608,8604.973,8555.973,8462.427
4483.491,4583.4404,4618.7163,4724.5444,4818.6143,4924.4424
7082.1963,7114.9697,7182.444,7232.5674,7290.4023,7313.5366
9990.883,10350.548,10656.264,10961.979,11249.711,11501.477
3669.1152,3760.833,3847.9648,3921.3389,4017.6423,4077.2588
2024.4768,2031.7063,2046.1653,2027.6398,2047.9725,2061.9797
7368.757,7533.85,7625.569,7790.662,7888.495,7919.0684
3188.3362,3269.3545,3334.169,3425.9893,3496.205,3544.816
4273.6685,4312.238,4389.3765,4418.3037,4460.73,4495.4424
1113.4989,1124.1418,1130.1019,1135.8492,1136.9135,1143.7251
3179.8132,3189.3887,3194.1763,3224.9543,3241.3694,3240.0015
2297.6802,2321.9697,2341.705,2356.127,2371.308,2380.4167
12242.743,12546.152,13019.115,13215.438,13518.848,13733.02
6976.0405,6965.3037,6993.935,6993.935,6954.5674,6897.3047
2522.6992,2590.3005,2652.2683,2711.4194,2759.3035,2818.4546
1997.0067,2028.3558,2053.1738,2084.523,2101.504,2119.7908
10199.323,10325.431,10571.339,10672.225,10848.774,11063.156
4181.3555,4218.662,4248.5073,4297.0063,4360.4277,4397.7344
9618.967,9741.852,9880.097,10002.981,10115.625,10218.029
13107.694,13604.52,14054.028,14479.879,14976.705,15307.922
6747.4053,6894.458,7054.8794,7224.213,7357.8975,7464.8447
1690.3055,1741.3801,1792.4548,1846.2177,1897.2922,1940.3025
2267.6917,2349.4492,2437.189,2504.9878,2596.7158,2660.5266
8059.6333,8126.691,8213.218,8258.644,8304.07,8404.656
4625.8726,4736.1475,4830.668,4935.6914,4988.203,5061.719
3872.1213,3839.5806,3839.5806,3845.004,3858.5627,3685.0112
1917.949,1966.2734,2015.7765,2060.565,2105.3535,2152.499
1015.7083,1017.9712,1017.2169,1024.7598,1021.7426,1024.7598
2692.874,2757.9824,2835.6926,2886.099,2953.3079,3028.9177
2212.9316,2315.725,2408.239,2536.731,2639.5242,2752.597
6865.2456,6974.533,7060.402,7138.4644,7200.9146,7247.752
4526.9307,4732.3687,4903.567,5100.4453,5280.203,5451.402
8056.047,8177.471,8267.416,8370.852,8451.801,8532.751
8260.32,8414.603,8491.744,8635.007,8767.25,8998.675
3667.0532,3758.2546,3844.896,3917.8572,4009.0586,4072.8994
10588.679,10822.904,11113.667,11388.276,11646.732,11872.882
4008.976,4256.6777,4476.857,4708.045,4950.242,5148.4033
3140.711,3191.141,3235.9678,3283.5962,3334.0264,3370.448
7576.539,7600.382,7814.968,7850.732,7904.378,7952.064
3909.5288,3955.0356,3997.292,4052.5503,4107.8086,4153.3154
1127.5259,1129.3878,1129.7869,1127.5923,1130.0529,1134.4419
10197.448,10317.515,10563.966,10665.074,10842.014,11056.869
9089.568,9153.956,9261.27,9432.971,9590.364,9790.683
6729.749,6799.149,6874.8574,6969.4937,7057.821,7133.53
8711.435,8814.53,8878.966,8951.992,9029.313,9141.001
8187.945,8189.862,8224.133,8206.398,8201.605,8253.131
1073.5972,1079.5343,1095.8615,1118.1257,1125.5471,1130.7422
4538.0405,4546.306,4552.187,4556.49,4581.544,4587.0903
1698.9368,1692.0518,1697.9531,1707.2971,1702.8711,1695.0024
7331.4614,7337.067,7344.541,7424.886,7387.5166,7303.4336
3239.5308,3282.2463,3332.3906,3376.9634,3410.3928,3462.3945
2416.7358,2423.532,2430.6516,2434.5352,2437.7715,2435.506
3540.1624,3537.49,3518.7837,3588.2644,3556.1963,3612.3154
3861.1519,3879.766,3929.4038,4020.406,4032.8154,4070.0437
4791.7173,4798.314,4804.623,4810.3594,4812.3667,4809.212
1368.2006,1371.7258,1390.5864,1395.522,1385.4747,1395.8745
1994.1964,2010.9791,2012.1779,2027.7618,2055.3335,2060.1287
1695.7911,1688.9901,1693.848,1704.0497,1699.6775,1691.9048
2102.9475,2098.7136,2088.1287,2088.1287,2064.842,2016.1516
1758.8678,1770.4536,1758.8678,1765.3044,1745.9948,1712.5247
8046.779,8061.717,8106.53,8106.53,8136.405,8121.4673
2720.4739,2726.9963,2754.4841,2778.2449,2764.501,2759.1433
3398.362,3445.7966,3452.1213,3455.2837,3480.582,3543.8281
4001.739,4022.613,4040.6406,4060.5657,4085.235,4102.314
8875.142,9065.321,9170.977,9361.157,9473.856,9509.074
5057.7944,5100.275,5177.5117,5206.4756,5250.887,5289.5054
1747.0505,1785.2069,1829.7227,1867.8792,1899.6761,1944.1919
1555.1002,1571.1829,1578.3014,1581.2015,1588.5836,1586.4745
1432.136,1434.6683,1433.1067,1431.2498,1433.3177,1439.2264
1110.7227,1118.1807,1117.3956,1129.9563,1137.8069,1146.4424
6186.966,6342.486,6541.5513,6759.2793,6933.462,7095.202
3473.4827,3492.3064,3505.752,3521.8865,3567.601,3653.6523
9815.934,10088.358,10397.598,10633.209,10927.723,11163.333
6129.84,6122.469,6167.602,6156.4097,6192.352,6210.5503
12113.189,12217.965,12511.337,12616.113,12839.635,13077.126
6302.1987,6365.871,6444.703,6481.087,6553.8555,6644.8154
4172.4385,4185.683,4194.7,4204.0703,4219.71,4215.976
7447.237,7520.2354,7593.2344,7724.632,7790.331,7863.3296
8243.968,8441.5,8580.934,8778.465,8917.899,9080.572
970.5589,980.27374,991.37646,993.87463,997.76056,1007.753
7749.096,7876.1777,8006.5176,8162.926,8293.266,8436.641
5904.4253,6008.7095,6112.993,6232.9194,6352.846,6498.8433
4097.376,4187.1025,4269.554,4371.4062,4468.408,4550.86
4274.0986,4342.758,4396.1597,4415.2314,4472.4473,4541.107
1417.4098,1454.7643,1480.1119,1528.1392,1541.4801,1530.8074
2369.4111,2377.0442,2374.4998,2365.7358,2369.1284,2379.871
2963.1335,2980.1042,3001.068,3022.0322,3030.0186,3034.0117
4737.724,4821.165,4890.699,5001.953,5099.301,5154.928
12380.019,12459.463,12565.388,12644.831,12759.583,12847.854
1979.5791,1976.1329,1986.9023,1977.856,1984.7484,1994.6562
5120.887,5153.296,5199.5947,5206.5396,5243.5786,5282.9326
2395.1821,2411.4438,2429.5125,2438.5469,2456.6155,2483.7183
2196.3857,2203.3591,2205.5383,2209.461,2214.2551,2233.4321
3544.141,3574.8208,3573.3599,3590.1606,3604.0396,3590.1606
1558.094,1598.906,1626.5997,1673.242,1686.3601,1667.4116
1146.8009,1144.4036,1149.731,1153.7264,1153.1937,1154.2593
1499.9297,1508.8112,1496.0442,1500.4849,1499.9297,1491.6035
11881.858,11932.417,12033.534,12104.316,12225.658,12357.11
1784.7664,1809.4337,1827.7058,1845.0643,1861.5092,1879.7812
2773.7983,2791.3926,2815.5847,2811.1863,2817.784,2841.976
1552.8917,1565.8737,1576.6173,1586.4656,1598.9999,1604.3717
5883.3965,5917.121,5965.299,6011.068,6047.2017,6078.517
1069.4769,1069.0465,1072.0597,1074.6423,1078.8033,1083.9686
7660.286,7693.8853,7696.285,7727.484,7752.6826,7761.0825
5442.515,5585.0215,5720.0273,5870.0337,6005.039,6140.045
4419.379,4540.7485,4665.5854,4769.616,4887.5176,4977.6777
1521.3927,1544.3694,1569.3156,1589.0098,1613.9559,1625.7726
1334.0468,1341.7861,1350.2994,1357.6519,1366.5521,1372.7437
2661.3323,2699.8738,2741.3057,2772.139,2816.4617,2845.3677
2270.753,2329.2874,2393.6753,2449.283,2513.671,2563.425
20118.918,21037.508,21999.844,23137.145,23880.768,24974.328
10826.627,11294.797,11834.993,12519.241,13167.477,13851.725
19214.818,20049.451,20844.34,21519.996,22354.629,22990.54
2219.9402,2274.1282,2315.4822,2342.5762,2375.3743,2363.9663
3616.6162,3725.533,3831.506,3919.817,4019.9026,4102.326
8480.996,8811.373,9125.231,9505.165,9885.1,10231.995
6117.649,6491.299,6864.949,7238.5996,7590.2705,7897.9824
6352.7974,6500.341,6577.32,6827.502,6878.822,6955.801
2437.4211,2512.4204,2576.17,2654.9194,2729.919,2789.9185
3857.8179,4028.5125,4206.966,4346.625,4517.32,4664.7383
1968.3625,2011.4048,2085.192,2183.5742,2245.0635,2300.4036
10418.892,10686.441,10953.99,11323.463,11501.828,11833.08
4571.573,4777.2056,5055.414,5345.7188,5563.4473,5817.464
3306.0022,3490.52,3666.651,3901.4917,4069.2354,4262.1406
2482.898,2590.7085,2698.519,2825.079,2914.1401,3026.6382
13038.699,13843.819,14548.299,15504.379,16410.139,17416.54
19771.61,20535.045,21200.605,22101.068,22805.777,23510.488
4137.826,4272.885,4394.4375,4549.755,4651.049,4792.861
5081.861,5224.056,5399.709,5558.6333,5742.651,5935.0327
9894.854,10154.693,10487.289,10778.311,10986.183,11277.203
7743.714,8080.617,8438.576,8859.705,9133.4375,9533.51
10199.039,10439.594,10587.628,10809.679,11105.746,11364.805
1973.4502,2014.7877,2050.2197,2100.4153,2141.753,2186.043
5455.093,5805.3184,6100.245,6542.6357,6800.6973,7169.356
8778.56,8961.715,9157.953,9406.521,9589.678,9798.998
3370.7144,3553.1753,3764.4453,4023.732,4196.5894,4407.86
9725.297,10058.031,10367.0,10818.568,11317.671,11507.805
3701.6465,3798.7705,3951.394,4108.6426,4275.141,4423.1396
11139.227,11757.834,12726.09,13801.928,14393.641,15308.104
2120.522,2257.4885,2388.2292,2512.7441,2662.162,2792.903
15465.918,15848.6,16192.031,16466.777,16839.646,17016.27
1290.7101,1197.091,1234.5386,1197.091,1131.5576,888.14795
2227.825,2380.9355,2527.087,2721.955,2861.1467,3028.1768
9321.087,9648.224,9944.204,10271.34,10582.898,10878.879
2836.6719,2920.6052,3009.7844,3125.1926,3193.3884,3303.5508
16912.6,17762.098,18696.543,19503.564,20480.486,21160.084
4692.3584,4839.586,4972.09,5082.5107,5244.4604,5340.158
11547.245,12380.801,13075.43,13978.448,14707.809,15576.096
5256.734,5468.3057,5644.615,5829.7407,6067.759,6279.3306
2906.0547,3031.893,3181.701,3313.5317,3445.3628,3565.209
2465.0193,2526.0781,2592.3704,2648.1956,2717.977,2763.335
1873.4702,1965.8789,2025.6729,2112.646,2177.8755,2215.9263
12859.029,13820.635,14805.695,15837.664,16869.63,17901.6
11485.381,11881.553,12202.263,12617.299,13051.201,13428.508
13865.736,14960.068,16327.984,17805.334,18680.8,19939.283
4529.7573,4741.5864,5015.7188,5327.2324,5551.5225,5825.6543
4141.746,4367.3574,4607.0693,4889.084,5086.494,5283.904
1285.4448,1231.184,1258.3145,1231.184,1204.0536,1005.0974
4266.326,4386.6953,4500.7285,4646.4385,4741.4663,4874.506
11373.741,12184.803,12860.6875,13739.338,14516.605,15327.668
6420.0786,6514.2427,6547.2,6608.4067,6721.4033,6843.8164
2295.0266,2326.2278,2381.2012,2419.831,2452.518,2485.2048
1908.4807,1982.0339,2040.1921,2105.1926,2173.6143,2221.5093
5513.62,5880.9316,6193.1455,6633.919,6891.036,7276.713
9710.181,10091.236,10446.889,10954.962,11412.229,11666.266
2189.549,2246.708,2307.4395,2357.4534,2403.895,2450.3367
7785.961,7988.564,8086.1133,8483.815,8746.449,8806.4795
4703.638,5039.9033,5376.168,5796.499,6115.95,6452.215
8220.025,8823.764,9311.399,9961.58,10542.098,11122.616
6070.297,6336.935,6591.4536,6894.452,7124.7305,7403.489
