V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
7225.4194,7246.7686,7239.6523,7265.745,7220.6753,7244.3965,7265.745,7258.629,7249.1406,7263.373,7249.1406,7177.9775,7206.443,7225.4194
5703.995,5706.4395,5711.3276,5694.218,5709.698,5698.2915,5738.2144,5699.1064,5690.144,5690.959,5712.957,5681.9966,5717.031,5704.8096
7348.226,7253.4404,7371.923,7277.1367,7292.9346,7237.6426,7300.833,7458.81,7356.125,7403.518,7348.226,7395.619,7237.6426,7419.316
3073.3213,3079.8796,3077.3364,3077.9763,3075.3792,3083.1458,3075.0027,3082.3804,3087.8762,3081.7405,3087.6753,3083.886,3082.531,3080.3132
4019.2905,4019.75,4022.0469,4022.9658,4036.7478,4033.9915,4027.5598,4031.235,4026.6409,4033.9915,4021.5874,4001.8333,4016.0747,4040.423
9551.003,9567.303,9567.428,9559.934,9566.803,9549.191,9557.311,9554.001,9564.805,9562.057,9542.307,9540.534,9554.125,9541.76
2675.7874,2667.781,2677.7888,2674.7864,2670.7834,2674.7864,2680.7913,2656.7725,2668.7817,2652.7693,2683.7935,2672.785,2657.2727,2675.7874
10873.504,10882.398,10881.212,10882.991,10877.062,10858.682,10893.07,10899.0,10881.212,10880.026,10875.283,10874.69,10882.398,10871.726
2664.9258,2657.8762,2664.9258,2662.9116,2658.8833,2662.9116,2668.954,2644.2808,2656.8691,2639.2454,2670.9683,2661.9045,2647.302,2663.9187
2898.8801,2889.062,2913.6077,2898.3347,2915.7896,2891.2437,2904.8804,2899.9712,2899.4258,2898.8801,2889.062,2897.7893,2901.062,2908.6985
1955.236,1956.2517,1964.1746,1958.8927,1955.6423,1945.8911,1953.814,1958.0801,1951.3761,1951.9856,1950.3604,1954.2202,1968.0344,1953.6108
2589.9124,2583.6016,2603.9897,2590.883,2606.417,2583.1162,2597.1938,2593.7957,2592.825,2592.825,2582.1455,2588.456,2593.7957,2600.5918
1628.4688,1623.874,1631.5319,1626.767,1624.0442,1623.874,1627.4476,1626.0863,1625.9161,1627.4476,1625.746,1624.0442,1626.9371,1628.1284
2408.7368,2401.684,2414.8494,2404.5054,2421.432,2397.9226,2412.0283,2410.6177,2407.3264,2406.386,2396.9822,2401.2139,2407.3264,2416.7302
1741.2471,1742.5171,1750.1372,1745.0571,1743.4243,1731.9941,1738.1628,1745.0571,1738.1628,1739.7957,1737.9813,1741.2471,1751.2257,1742.6985
424.90128,427.97522,423.5972,428.62726,427.97522,425.46017,430.49026,426.85742,425.46017,423.9698,422.2931,420.4301,424.90128,423.5972
6450.612,6433.504,6440.836,6450.612,6438.3916,6442.0576,6432.2817,6448.168,6435.9478,6429.838,6438.3916,6433.504,6416.396,6432.2817
610.3733,614.92487,608.76685,615.9958,614.79095,611.17645,618.80707,613.5861,611.17645,609.57007,606.6249,604.2152,610.641,609.03455
2117.476,2116.2192,2117.895,2118.7327,2115.3816,2114.5437,2122.5027,2118.3137,2109.3076,2114.125,2125.016,2120.4082,2116.6382,2110.1453
1920.483,1919.343,1920.863,1921.623,1918.583,1917.823,1925.0432,1921.243,1913.0729,1917.443,1927.3232,1923.1431,1919.723,1913.6428
6794.2114,6805.131,6798.579,6804.039,6797.4873,6786.568,6790.9355,6821.5103,6794.2114,6820.418,6765.275,6778.9243,6743.982,6772.9185
2284.7324,2288.235,2287.7974,2292.6135,2282.5432,2273.3486,2280.792,2281.2297,2274.2244,2279.0405,2288.235,2279.4785,2277.2893,2281.6677
1673.1274,1673.8807,1673.7301,1674.6089,1672.8763,1672.0729,1683.3468,1667.5658,1668.5419,1671.7087,1681.2377,1681.3381,1678.6263,1671.282
3809.6238,3810.2156,3812.78,3817.7114,3803.114,3815.147,3810.61,3801.7334,3807.0593,3810.61,3818.5005,3811.991,3808.8347,3810.4128
2470.7344,2469.9868,2475.2188,2472.9766,2483.8892,2473.126,2468.492,2480.2266,2505.7888,2485.8323,2505.415,2473.425,2482.8425,2498.2583
2257.9133,2256.8757,2271.0547,2260.68,2263.1006,2263.4465,2265.1755,2257.9133,2269.6714,2268.9797,2272.438,2272.0923,2270.363,2284.1963
2404.7463,2411.1804,2381.5835,2362.281,2416.328,2400.886,2417.6147,2385.4438,2351.9863,2390.5913,2400.886,2398.3123,2400.886,2373.8625
3878.9897,3871.3872,3881.2705,3896.4756,3885.832,3867.586,3866.8257,3884.3115,3874.4282,3872.1475,3878.9897,3878.9897,3868.3462,3881.2705
6408.2637,6447.6997,6404.9775,6483.849,6385.26,6408.2637,6487.1353,6418.1226,6388.546,6395.1187,6434.554,6493.708,6457.5586,6362.2554
7095.151,7113.6094,7084.768,7133.7983,7096.8813,7158.602,7085.3447,7121.1084,7099.7656,7076.1157,7157.448,7091.69,7136.6826,7113.0327
1117.7814,1117.3699,1115.7235,1117.1229,1120.8271,1122.1853,1117.5344,1123.3378,1122.3088,1120.9094,1121.0741,1122.885,1121.6091,1125.3134
8633.329,8624.723,8617.636,8627.254,8638.897,8616.623,8645.985,8634.848,8657.123,8658.135,8641.936,8632.316,8634.342,8675.601
1120.6053,1119.4258,1120.3165,1120.6053,1120.5332,1120.3406,1119.7147,1121.0869,1120.4369,1122.0017,1121.8572,1122.2905,1120.2925,1122.2905
10134.482,10131.114,10176.243,10143.912,10160.751,10154.689,10117.644,10185.336,10210.932,10166.813,10147.953,10158.73,10153.342,10176.243
1017.8084,1018.2867,1020.3101,1019.3168,1020.4573,1019.979,1019.79504,1019.6479,1019.3536,1020.0158,1019.6479,1018.21313,1021.22986,1021.5242
10404.911,10434.164,10422.463,10416.612,10446.597,10439.283,10430.508,10437.82,10452.447,10442.939,10421.0,10455.372,10445.134,10464.147
11019.705,11025.212,11026.785,11027.572,11058.253,11052.746,11010.265,11069.267,11096.802,11033.865,11053.533,11063.76,11059.04,11096.802
9955.617,9980.294,9969.807,9971.657,9996.951,9959.318,9981.528,9964.871,10000.036,9991.399,9959.318,9975.976,9987.081,10008.673
1026.6678,1026.0337,1027.9363,1027.3655,1029.3317,1026.4142,1026.7313,1031.4246,1032.4076,1029.5219,1026.985,1027.9363,1027.8094,1031.932
2978.2456,2962.6548,2981.9578,2990.1243,2993.094,2979.7305,2974.5334,2995.321,2999.0332,2996.0635,2996.806,3002.003,2995.321,3007.1997
1106.5966,1105.1616,1106.6763,1106.6763,1106.4171,1105.3011,1105.5801,1106.9951,1106.1581,1106.6364,1107.6727,1107.872,1105.4406,1107.3937
2816.756,2814.9412,2818.5713,2822.6548,2817.6638,2816.756,2811.0845,2820.3862,2817.21,2816.5293,2815.8486,2815.6218,2813.807,2816.756
1077.9758,1078.7162,1078.3048,1078.1404,1078.3871,1077.8936,1079.7032,1077.8936,1079.2919,1079.2097,1077.9758,1079.3741,1080.608,1078.7162
10542.165,10541.006,10541.778,10542.165,10544.482,10531.735,10537.916,10544.482,10536.37,10544.869,10533.28,10548.731,10533.28,10553.753
1726.072,1729.6965,1726.8118,1726.22,1727.8473,1724.001,1724.8885,1730.5841,1729.9924,1728.7349,1727.1077,1731.3239,1728.587,1729.1787
1699.3271,1693.1927,1700.6111,1704.1063,1698.4712,1702.1804,1700.6111,1700.4684,1703.4644,1704.3203,1703.393,1707.3162,1697.7578,1698.8992
4903.8555,4903.1025,4912.138,4918.162,4907.6206,4911.3853,4907.6206,4905.362,4909.8794,4904.609,4906.8677,4912.891,4900.091,4912.891
4088.182,4091.1177,4084.5122,4095.8884,4097.723,4094.0535,4092.2185,4097.723,4085.613,4092.2185,4096.9893,4093.6865,4093.6865,4081.7598
3705.1038,3709.2275,3711.2896,3712.664,3716.1006,3700.2927,3710.6023,3694.1072,3692.7327,3696.8564,3683.1106,3683.454,3696.8564,3702.3547
5774.5063,5756.0103,5750.1694,5778.4,5791.055,5801.2764,5781.3203,5778.4,5786.1875,5769.6387,5796.896,5804.197,5809.064,5820.259
4702.782,4704.2944,4704.2944,4710.343,4697.2383,4697.2383,4705.8066,4698.75,4702.2783,4705.3022,4714.3745,4710.343,4699.2544,4698.75
1117.2837,1110.4458,1119.563,1125.6412,1112.7251,1117.2837,1104.3676,1104.3676,1117.2837,1108.9263,1111.9653,1113.4849,1104.3676,1133.239
3579.181,3603.1726,3584.2434,3611.0964,3576.7598,3579.4011,3588.8657,3566.745,3548.7512,3564.874,3595.469,3600.5312,3602.2922,3574.999
1399.6285,1392.3191,1401.552,1395.7814,1397.705,1400.7826,1393.0885,1407.3226,1401.1674,1402.3214,1418.2869,1422.3263,1425.2115,1408.092
5274.446,5220.3135,5271.4385,5256.402,5269.935,5271.4385,5238.3574,5260.9126,5268.431,5286.475,5315.0454,5357.9,5339.104,5313.5415
5562.6865,5566.1216,5556.675,5561.5415,5553.2397,5557.2476,5545.797,5523.755,5550.377,5558.6787,5553.526,5540.9307,5563.259,5565.549
3958.2905,3960.6108,3967.5718,3969.3564,3962.7527,3954.5425,3969.535,3974.8894,3962.9312,3963.288,3957.7551,3963.8235,3972.0337,3969.892
4036.5583,4040.5298,4021.9133,4038.544,4041.0261,4041.5227,4046.487,4020.424,4024.1475,4038.544,4041.5227,4030.601,4027.6226,4043.5083
2536.9158,2536.1973,2536.9158,2532.3657,2537.8735,2539.3105,2545.4172,2537.8735,2542.663,2540.029,2542.4238,2542.4238,2540.9868,2539.071
1929.8384,1928.3518,1932.316,1930.4991,1929.8384,1926.2045,1929.0125,1934.133,1931.1598,1930.9946,1930.4991,1936.8585,1932.1509,1932.8116
1026.4702,1025.9656,1028.3723,1027.1301,1026.3538,1027.6348,1028.217,1028.1782,1027.4019,1029.3038,1028.3723,1026.6643,1029.6144,1029.4203
1678.4592,1678.9697,1678.0946,1676.7819,1676.7089,1678.6781,1678.824,1678.6781,1678.751,1680.3555,1676.4171,1680.0637,1675.0315,1682.2517
1641.834,1644.6846,1644.1888,1643.4452,1642.8256,1640.2228,1640.8424,1637.8679,1640.4706,1639.7269,1642.7015,1643.5692,1646.7296,1644.2509
1811.1024,1814.2916,1814.0554,1812.9924,1810.7482,1812.4017,1814.1736,1809.8032,1811.4568,1809.9213,1812.1655,1812.2837,1815.2366,1815.0004
1940.0554,1941.5527,1940.5046,1942.3015,1941.5527,1940.2051,1940.8041,1939.0072,1940.5046,1937.3601,1940.8041,1938.1088,1937.7344,1942.7507
3226.203,3238.0537,3238.712,3226.861,3230.8115,3222.911,3223.5693,3220.9358,3230.8115,3233.445,3242.6624,3243.3206,3249.246,3241.3455
9937.3955,9924.5,9952.011,9931.378,9937.3955,9944.273,9937.3955,9955.449,9945.133,9949.432,9963.616,9970.924,9973.073,9955.449
2482.4824,2489.1794,2490.2148,2495.9148,2492.649,2488.915,2488.6506,2499.8416,2500.943,2495.0076,2491.6467,2496.2563,2496.7244,2499.1587
1567.668,1568.3846,1569.1012,1566.7723,1568.0264,1569.1012,1570.5344,1568.0264,1570.8927,1571.0718,1570.5344,1573.0425,1572.1467,1567.8472
1101.9705,1102.5211,1102.7572,1102.7572,1105.9039,1105.1959,1101.1051,1106.848,1109.6407,1103.4652,1105.2745,1106.376,1105.9827,1109.7195
2993.0217,2976.5063,2996.4626,3003.344,3004.0322,2993.0217,2989.581,3009.5374,3007.473,3006.7847,3006.0964,3012.978,3006.7847,3018.4832
1731.8964,1730.643,1732.0438,1730.4955,1732.4125,1731.2328,1732.5599,1730.348,1733.6659,1731.6752,1731.6752,1734.8457,1731.9701,1735.9517
6757.6597,6806.1274,6854.595,6833.0537,6798.0493,6803.4346,6873.4434,6873.4434,6857.2876,6865.3657,6919.2188,6873.4434,7005.3833,6846.517
7088.7974,7101.5337,7105.7793,7112.855,7107.1943,7121.3457,7107.1943,7130.5444,7108.6094,7124.1763,7095.873,7141.1577,7117.808,7146.111
2132.3813,2132.0107,2138.6792,2150.5342,2142.7544,2148.3113,2134.9746,2135.345,2142.0134,2143.8657,2134.604,2146.8293,2129.788,2149.7932
2224.7815,2226.5383,2229.6128,2247.6199,2237.079,2243.228,2229.1736,2230.052,2231.3696,2232.687,2229.6128,2239.2751,2223.4639,2244.1062
2039.2091,2033.6173,2041.7507,2056.4927,2047.3425,2048.8674,2038.1924,2042.7675,2042.0049,2045.5632,2043.0216,2055.4758,2038.4465,2046.8341
2054.1143,2047.6747,2056.3433,2068.7268,2060.5537,2065.2593,2052.6282,2055.6,2057.0862,2058.5723,2057.0862,2067.736,2050.3992,2061.0488
2050.1025,2047.2145,2051.8354,2065.1204,2050.6802,2062.2322,2047.7921,2054.1458,2057.6113,2061.6545,2047.2145,2068.0083,2044.3264,2050.1025
2073.906,2068.7703,2078.0632,2087.8452,2080.2642,2086.378,2072.194,2075.1287,2076.3516,2080.5088,2077.3296,2088.3345,2071.705,2080.9978
2300.549,2294.5928,2305.0166,2320.9004,2318.915,2314.4478,2310.9731,2308.9875,2310.4766,2301.542,2301.0457,2311.4695,2299.5564,2321.397
2143.806,2140.763,2145.0737,2156.7383,2149.6382,2154.2026,2143.5522,2146.5952,2145.5808,2149.6382,2147.6094,2152.1738,2139.2415,2150.1453
2118.5884,2115.3633,2122.8062,2132.73,2125.287,2130.745,2118.5884,2122.0618,2121.8137,2125.7832,2124.2947,2129.2566,2116.3555,2125.287
2041.5734,2037.8081,2043.1871,2056.635,2042.1113,2050.7178,2041.0355,2044.8009,2045.3387,2049.642,2035.9254,2058.2485,2038.346,2044.263
2096.4048,2091.5403,2099.8098,2110.0251,2103.2148,2110.0251,2094.7021,2097.3777,2098.837,2103.7014,2098.837,2109.0522,2094.7021,2104.1877
1887.0071,1881.5442,1888.828,1899.3895,1906.6732,1895.7476,1891.0132,1890.6489,1891.0132,1889.1921,1880.8158,1890.6489,1873.1678,1898.6611
9780.005,9811.673,9782.759,9782.759,9806.165,9811.673,9802.035,9724.93,9804.789,9829.572,9746.96,9722.177,9713.915,9796.527
916.52136,918.49786,917.5096,916.52136,918.2508,915.286,918.74493,916.52136,916.0272,915.5331,912.6918,914.5448,916.52136,917.5096
12016.58,11987.403,11980.733,12073.268,12036.588,12061.597,12069.933,12094.942,12016.58,12046.591,12059.93,12051.593,11991.571,12041.589
1627.15,1625.9994,1624.221,1635.5188,1629.6606,1633.2174,1630.4976,1638.2386,1628.8239,1627.5685,1635.3096,1631.7529,1624.9532,1625.5809
7214.645,7232.442,7219.143,7230.2905,7222.2725,7234.202,7232.442,7245.9365,7236.9404,7247.501,7255.324,7221.2944,7240.4604,7236.5493
9237.594,9214.1,9226.9,9199.453,9210.259,9204.536,9203.331,9197.0625,9205.816,9215.003,9204.912,9233.075,9234.28,9231.269
10996.526,11005.912,11035.948,11024.686,11018.114,11002.158,11026.5625,10971.184,11001.22,11014.36,11027.501,11038.765,11015.299,11042.52
970.5534,968.59827,968.3682,969.5183,970.66846,970.4384,969.9784,967.9082,971.5885,972.7386,971.1285,975.61383,970.66846,975.1538
959.81647,961.3109,960.9373,963.55255,961.8091,962.9299,960.8128,958.94476,962.1827,963.55255,960.43915,963.42804,961.4355,967.4132
1315.7355,1315.5652,1316.1613,1315.3522,1314.6283,1314.2025,1314.8412,1313.0953,1314.6709,1315.3522,1315.8632,1318.4607,1316.5446,1314.4154
1262.2668,1262.8118,1263.3148,1262.686,1261.8896,1261.4705,1261.8896,1260.5483,1261.7639,1262.8118,1262.9795,1265.5364,1263.5244,1261.3447
1333.705,1333.4478,1334.1764,1333.2335,1332.6334,1331.9478,1332.8049,1331.0476,1332.5477,1333.2335,1333.8335,1336.4052,1334.2621,1332.3335
9405.601,9423.119,9468.82,9426.166,9422.358,9494.718,9496.241,9444.446,9516.044,9484.815,9477.199,9460.441,9450.54,9506.904
7077.3423,7086.924,7106.6196,7076.81,7087.456,7115.1367,7117.798,7093.844,7133.2354,7120.992,7124.452,7118.863,7099.167,7159.8506
7596.653,7612.348,7637.345,7600.1406,7613.5107,7654.2036,7651.8784,7621.6494,7663.214,7657.11,7651.297,7639.6704,7623.9746,7673.6777
6434.692,6471.657,6387.8687,6392.7974,6414.977,6373.0825,6429.763,6464.264,6380.4756,6417.4414,6397.7266,6323.7954,6424.8345,6289.294
8482.6,8412.966,8498.073,8486.468,8436.177,8488.402,8445.849,8476.797,8501.942,8598.656,8467.125,8414.899,8356.871,8559.971
7388.3794,7430.823,7331.787,7340.2764,7365.7427,7320.4688,7382.72,7422.3345,7326.128,7371.402,7343.1055,7261.0474,7377.061,7224.2627
1314.3629,1313.5378,1315.1881,1313.8679,1312.5476,1314.858,1313.5378,1313.2078,1315.1881,1314.528,1319.644,1313.5378,1315.1881,1316.3434
8996.383,9028.302,9009.35,9016.332,9019.324,8990.397,9027.305,9042.267,8995.385,9011.345,9016.332,9023.314,9038.775,8978.428
8939.178,8971.885,8952.0625,8958.009,8961.974,8933.231,8968.911,8984.77,8938.187,8953.054,8959.991,8965.938,8980.31,8920.347
5298.571,5304.818,5316.769,5297.4844,5302.645,5293.6816,5294.225,5303.46,5311.88,5315.954,5314.5957,5314.8677,5311.065,5327.905
7026.472,7036.702,7050.0806,7024.898,7031.9805,7029.6196,7025.685,7040.2437,7052.4414,7052.4414,7047.326,7044.9653,7046.146,7067.787
5685.6416,5693.3813,5707.0747,5683.8555,5689.809,5684.4507,5684.4507,5690.107,5702.907,5707.968,5703.5024,5702.907,5699.93,5714.5166
9374.321,9407.071,9378.415,9378.415,9401.613,9409.801,9397.519,9319.737,9398.884,9424.811,9340.206,9315.644,9306.091,9389.331
1104.2839,1104.4249,1099.77,1103.7197,1104.707,1105.1302,1105.4124,1097.3721,1104.1428,1105.4124,1100.0521,1097.5132,1094.9741,1102.8733
640.965,643.86804,640.8038,641.6908,644.0293,641.3682,643.38416,643.1423,645.60175,645.19855,642.4165,642.5778,642.0133,640.078
957.50726,954.732,955.5993,959.58875,955.7727,955.94617,955.42584,955.94617,954.55853,954.3851,958.54803,953.86475,956.8135,955.94617
10640.921,10642.307,10632.611,10672.776,10664.466,10658.926,10676.932,10675.546,10658.926,10685.241,10642.307,10678.316,10604.911,10675.546
1738.1737,1745.0515,1736.7982,1735.4226,1739.5493,1749.1782,1747.8027,1756.0562,1753.3049,1760.1829,1729.9204,1700.3457,1716.1647,1738.1737
10949.971,11135.109,10960.861,10797.503,10786.612,11015.313,10884.627,11004.423,10884.627,10862.846,11015.313,10383.663,10459.896,10612.364
6015.935,6012.1104,6059.923,6025.4976,6012.1104,5994.8975,5982.4663,6002.5474,6035.06,6040.798,6019.7603,5935.6094,5964.2974,6015.935
10748.079,10740.83,10653.841,10748.079,10653.841,10733.581,10726.332,10711.834,10791.574,10769.826,10842.317,10577.726,10653.841,10726.332
11089.817,11081.209,11079.851,11075.471,11059.651,11058.084,11082.418,11094.952,11068.448,11082.72,11080.907,11091.177,11067.391,11060.859
8339.524,8339.524,8378.195,8418.623,8364.133,8367.648,8395.772,8411.593,8399.288,8415.108,8355.344,8392.257,8457.294,8358.859
999.2513,1011.26514,972.062,969.95435,992.0851,953.51434,994.1928,1000.93744,992.50665,994.82513,985.5513,983.02203,1026.9674,995.24664
7841.1514,7792.547,7841.1514,7844.0103,7786.8286,7795.406,7841.1514,7795.406,7869.742,7844.0103,7852.5874,7832.574,7769.6743,7858.3057
3075.7832,3145.5354,3145.5354,3226.913,3058.3452,3340.2603,3168.7861,3035.0942,3250.1638,3203.6624,3255.9766,3238.5383,3244.351,3299.5715
2320.7285,2282.312,2416.77,2256.7007,2439.18,2327.1313,2371.9507,2243.8953,2378.3535,2467.9924,2224.687,2483.9993,2365.5479,2560.8325
3132.179,3089.8022,3307.7388,3186.663,3204.8242,3174.5554,3071.641,3107.9639,3277.4697,3247.201,3222.9858,3065.5874,3235.0933,3392.4917
7343.1416,7334.3003,7338.7207,7398.3975,7389.556,7354.1924,7356.403,7354.1924,7371.8745,7389.556,7365.2437,7371.8745,7338.7207,7413.869
4839.097,4869.534,4881.709,4922.7993,4877.1436,4907.581,4884.753,4912.1465,4910.6245,4931.9307,4874.1,4936.496,4934.9746,4903.015
1165.0408,1165.0962,1166.0382,1166.5923,1167.2573,1166.5923,1165.3179,1165.872,1164.542,1165.6503,1164.7083,1166.2599,1166.2599,1166.4814
1268.4523,1268.5183,1269.2449,1271.0281,1271.3584,1270.4998,1268.4523,1269.1127,1268.9806,1269.509,1269.3109,1269.7732,1268.6504,1271.8867
1245.7919,1245.8555,1246.6187,1248.2087,1248.7175,1247.5726,1245.7919,1246.3007,1246.1735,1246.7458,1246.3643,1247.0002,1245.9191,1249.0991
6531.3447,6514.1665,6510.9453,6518.461,6518.461,6504.5034,6509.8716,6524.903,6496.988,6514.1665,6499.1353,6520.6084,6506.651,6528.124
8184.8613,8165.458,8160.9805,8172.921,8165.458,8157.995,8153.5176,8181.8765,8146.0547,8166.9507,8140.084,8169.9355,8160.9805,8181.8765
356.00952,354.77066,353.72235,354.48474,355.24713,352.29288,354.48474,353.05527,354.96124,355.72363,356.86722,359.91678,357.8202,359.44028
583.2239,584.7057,586.805,586.18756,589.0278,583.71783,584.08826,584.45874,584.08826,584.21173,586.31104,586.0641,587.1755,587.6694
12319.827,12305.521,12336.885,12302.22,12323.129,12309.923,12325.33,12293.416,12304.421,12343.488,12333.033,12308.822,12312.124,12354.493
10131.562,10116.852,10116.852,10075.173,10089.065,10072.721,10100.507,10090.7,10103.775,10093.151,10089.065,10118.486,10120.12,10098.872
1518.248,1517.2496,1519.3892,1518.034,1520.3163,1518.1768,1517.3922,1518.8899,1517.5349,1516.8931,1515.8232,1516.3225,1517.7488,1518.9613
6379.0444,6375.2456,6384.889,6379.0444,6389.857,6377.876,6378.46,6381.3823,6376.707,6374.369,6368.5244,6372.9077,6378.46,6384.5967
7440.2124,7470.2896,7469.1753,7459.15,7434.6426,7452.466,7469.1753,7455.808,7445.782,7443.554,7442.4404,7424.617,7478.0874,7427.959
10599.8545,10642.695,10639.521,10623.654,10590.334,10614.135,10637.935,10620.481,10606.201,10603.027,10603.027,10576.054,10652.216,10579.227
10230.473,10225.029,10234.102,10295.788,10277.6455,10270.388,10243.173,10317.561,10279.46,10297.603,10319.375,10208.7,10212.329,10259.502
13655.107,13664.731,13685.3545,13627.61,13627.61,13595.301,13649.608,13607.674,13593.238,13617.986,13565.053,13580.177,13641.358,13631.734
20178.182,20049.57,20104.09,20039.785,20179.58,19999.943,20150.223,19925.588,19935.855,20009.729,20032.096,20158.611,20031.396,20111.08
24815.004,24836.756,24797.602,24876.56,24837.336,24866.5,24824.285,24847.85,24866.664,24862.83,24904.621,24838.205,24830.52,24905.781
1261.2643,1263.159,1268.6538,1261.8328,1265.8118,1261.4539,1258.0432,1256.5275,1257.4749,1261.8328,1259.5591,1253.78,1258.0432,1260.6959
7556.7607,7515.023,7556.7607,7604.19,7571.938,7539.686,7505.537,7587.115,7547.275,7545.3774,7543.4805,7564.349,7539.686,7556.7607
13706.971,13692.408,13690.791,13705.353,13698.881,13719.915,13716.679,13721.533,13715.061,13728.005,13770.073,13732.859,13723.15,13690.791
22102.734,22084.842,22142.494,22104.723,22094.781,22128.578,22146.47,22094.781,22128.578,22158.398,22064.96,22021.225,22017.248,22076.889
20676.982,20662.068,20663.727,20673.668,20660.412,20657.098,20648.812,20667.041,20670.354,20668.697,20662.068,20678.64,20665.383,20705.154
17608.74,17621.166,17658.441,17650.158,17654.299,17654.299,17629.45,17621.166,17687.434,17654.299,17666.725,17577.678,17637.732,17646.016
9754.523,9768.836,9748.618,9780.55,9774.46,9756.192,9765.338,9758.503,9751.314,9748.361,9746.564,9763.958,9744.126,9752.47
10415.736,10430.708,10409.432,10443.59,10437.081,10417.518,10427.351,10420.189,10412.31,10409.295,10407.103,10425.877,10404.498,10413.681
3113.275,3024.1096,3101.3862,3214.3286,3119.2192,3095.442,2994.388,3160.8296,3047.887,3059.7756,3083.553,3089.4973,3018.1653,3137.0522
4405.5117,4613.8486,4589.3384,4528.0625,4442.277,4454.532,4381.0015,4405.5117,4515.8076,4331.981,4344.2363,4430.022,4430.022,4589.3384
1169.4465,1172.3976,1170.8086,1177.3918,1172.8517,1170.5815,1174.6677,1173.0786,1173.5327,1172.3976,1173.0786,1173.3057,1180.0024,1173.7596
1161.2756,1159.5288,1162.0243,1163.2721,1161.0261,1160.7766,1164.0206,1163.7711,1163.6464,1162.149,1165.1437,1167.0153,1171.1327,1161.2756
8598.426,8597.999,8592.872,8594.581,8595.436,8595.436,8595.862,8600.989,8591.163,8594.581,8587.746,8577.493,8591.163,8599.708
8695.173,8674.903,8682.585,8672.77,8672.77,8669.783,8679.171,8671.489,8675.33,8671.489,8666.369,8674.05,8666.796,8673.623
8579.423,8581.149,8575.97,8572.948,8574.243,8575.97,8581.58,8567.77,8578.56,8569.928,8566.043,8566.475,8577.696,8565.18
8660.852,8650.532,8651.177,8636.988,8643.008,8643.008,8655.477,8633.548,8642.147,8634.408,8636.988,8649.242,8653.327,8632.259
1043.5782,1044.3711,1041.8866,1042.891,1044.7411,1043.684,1043.8954,1044.054,1042.9967,1042.2567,1043.684,1042.151,1044.4768,1044.2125
1046.23,1045.7268,1045.4473,1047.0128,1045.8945,1046.5656,1046.7892,1046.3418,1046.7333,1045.6709,1045.615,1045.8945,1045.3912,1045.2794
10252.82,10251.061,10259.859,10256.34,10244.021,10231.703,10238.742,10226.424,10242.262,10233.463,10233.463,10228.184,10219.386,10261.619
10189.491,10226.627,10213.63,10202.488,10180.207,10159.782,10215.486,10198.775,10221.057,10198.775,10208.06,10148.642,10228.484,10185.777
10195.884,10181.591,10203.03,10213.749,10195.884,10181.591,10174.444,10183.377,10190.523,10188.737,10172.658,10190.523,10170.871,10208.39
6287.6055,6302.444,6302.9385,6301.949,6306.8955,6293.541,6314.315,6305.9062,6304.4224,6293.541,6291.5625,6314.8096,6313.8203,6299.9707
